post_id,post_date,platform,content_type,campaign,category,posting_hour,followers,impressions,reach,likes,comments,shares,saves,total_engagement,engagement_rate,reach_rate
POST02613,2025-11-23 12:00:00,Instagram,Text,Product Launch,Event,22,431775,426341,305734,16208.0,442,3183,1957,21790.0,7.127110494743796,70.8086387586127
POST02614,2025-11-23 15:00:00,Facebook,Image,Brand Awareness,Event,11,455557,501534,302931,21754.0,1284,2190,3488,28716.0,9.479386394921615,66.49683793685533
POST02615,2025-11-23 18:00:00,Instagram,Reel,Special Campaign,Community,10,302701,416744,337620,33996.0,1668,5604,1759,43027.0,12.744209466263849,111.5358059603371
POST02616,2025-11-23 21:00:00,Instagram,Image,Event Promotion,Event,12,383236,500927,347621,13443.0,729,1391,4840,20403.0,5.869323199691618,90.70677076266321
POST02617,2025-11-24 00:00:00,Instagram,Reel,Seasonal Campaign,Education,2,273220,500569,368445,15275.0,524,1309,8784,25892.0,7.027371792262074,134.85286582241417
POST02618,2025-11-24 03:00:00,Instagram,Carousel,Community Campaign,Promotional,7,456997,436188,387571,15280.0,700,5831,4052,25863.0,6.673099896535087,84.80821537121687
POST02619,2025-11-24 06:00:00,Facebook,Text,Educational Series,Event,2,261745,250642,180507,6726.0,313,722,738,8499.0,4.7084046602070835,68.96292192783052
POST02620,2025-11-24 09:00:00,Instagram,Image,Seasonal Campaign,Entertainment,16,241525,277413,232522,14298.0,549,2686,3811,21344.0,9.179346470441505,96.27243556567643
POST02621,2025-11-24 12:00:00,Facebook,Video,Special Campaign,Brand,12,379218,350289,287010,21828.0,1176,1840,4868,29712.0,10.352252534754887,75.68469851114662
POST02622,2025-11-24 15:00:00,Linkedin,Image,Special Campaign,Promotional,9,485473,232220,181587,10992.0,196,657,2460,14305.0,7.877766580206733,37.40413988007572
POST02623,2025-11-24 18:00:00,Youtube,Reel,Seasonal Campaign,Community,16,40575,56482,48793,2714.0,34,730,572,4050.0,8.30037095485008,120.25385089340728
POST02624,2025-11-24 21:00:00,Linkedin,Carousel,Educational Series,Entertainment,2,354992,366811,234047,8555.0,215,2978,5298,17046.0,7.283152529192854,65.93021814576103
POST02625,2025-11-25 00:00:00,Instagram,Image,Special Campaign,Education,12,273947,332443,278344,5372.0,77,3248,6581,15278.0,5.4888914436812,101.60505499238903
POST02626,2025-11-25 03:00:00,Linkedin,Carousel,Special Campaign,Event,21,395360,407507,278011,16805.0,218,3865,4951,25839.0,9.294236558985077,70.31844394981789
POST02627,2025-11-25 06:00:00,Instagram,Video,Product Launch,Entertainment,5,24616,45789,38205,3103.0,96,379,535,4113.0,10.765606595995289,155.20393240168994
POST02628,2025-11-25 09:00:00,Facebook,Image,Festival Campaign,Promotional,13,215980,164622,118993,7855.0,157,771,533,9316.0,7.829031959863185,55.094453190110194
POST02629,2025-11-25 12:00:00,Youtube,Text,Special Campaign,Entertainment,9,184835,155563,132259,4818.0,238,1166,1272,7494.0,5.666155044269199,71.55517082803581
POST02630,2025-11-25 15:00:00,Instagram,Video,Brand Awareness,Education,19,315268,674814,582496,52885.0,2061,6571,5400,66917.0,11.487975883096192,184.7621705977137
POST02631,2025-11-25 18:00:00,Facebook,Image,Product Launch,Brand,15,480445,571307,433722,12547.0,351,5679,1856,20433.0,4.711082213952716,90.27505749877717
POST02632,2025-11-25 21:00:00,Facebook,Carousel,Festival Campaign,Event,17,153662,132841,96664,5162.0,125,698,2083,8068.0,8.346437143093603,62.90689955877185
POST02633,2025-11-26 00:00:00,Instagram,Reel,Brand Awareness,Promotional,12,181942,336388,277233,11830.0,451,921,6119,19321.0,6.969228050051761,152.37438304514626
POST02634,2025-11-26 03:00:00,Instagram,Text,Event Promotion,Event,9,29534,20403,13128,308.0,9,95,302,714.0,5.4387568555758685,44.45046387214735
POST02635,2025-11-26 06:00:00,Facebook,Carousel,Seasonal Campaign,Event,5,290065,178911,99362,8054.0,102,688,1919,10763.0,10.832108854491656,34.25508075776119
POST02636,2025-11-26 09:00:00,Facebook,Reel,Seasonal Campaign,Community,9,414907,615734,426385,38282.0,1656,3577,7944,51459.0,12.068670333149619,102.76640307345983
POST02637,2025-11-26 12:00:00,Linkedin,Reel,Educational Series,Event,4,324186,315636,229694,6183.0,216,2788,3103,12290.0,5.3505968810678555,70.85253527296058
POST02638,2025-11-26 15:00:00,Facebook,Carousel,Festival Campaign,Entertainment,5,71209,45560,29798,1129.0,26,437,651,2243.0,7.527350828914692,41.84583409400497
POST02639,2025-11-26 18:00:00,Linkedin,Reel,Brand Awareness,Entertainment,6,219512,287385,196622,8258.0,202,1398,2796,12654.0,6.435698955355962,89.57232406428805
POST02640,2025-11-26 21:00:00,Facebook,Reel,Special Campaign,Brand,10,260763,431758,257574,9652.0,315,2322,940,13229.0,5.1359997515277165,98.77705042509865
POST02641,2025-11-27 00:00:00,Instagram,Image,Product Launch,Education,15,335747,519714,336281,18717.0,961,4111,5336,29125.0,8.66091155908303,100.15904833103497
POST02642,2025-11-27 03:00:00,Instagram,Reel,Brand Awareness,Promotional,11,64377,110102,69808,4901.0,152,1237,809,7099.0,10.169321567728627,108.43624275750656
POST02643,2025-11-27 06:00:00,Facebook,Image,Product Launch,Entertainment,11,59705,47376,31047,1319.0,68,141,449,1977.0,6.367765001449416,52.00066996063981
POST02644,2025-11-27 09:00:00,Facebook,Reel,Seasonal Campaign,Event,22,116492,87483,57272,2335.0,72,832,727,3966.0,6.9248498393630395,49.16389108264945
POST02645,2025-11-27 12:00:00,Instagram,Reel,Educational Series,Education,19,169836,342517,255394,12170.0,626,2457,3557,18810.0,7.365090800880209,150.3768341223298
POST02646,2025-11-27 15:00:00,Instagram,Carousel,Special Campaign,Promotional,4,486960,886806,565524,24563.0,1389,8412,3047,37411.0,6.6152806954258345,116.1335633316905
POST02647,2025-11-27 18:00:00,Linkedin,Image,Educational Series,Promotional,15,297927,298049,262085,15834.0,174,2717,870,19595.0,7.47658202491558,87.96953616154293
POST02648,2025-11-27 21:00:00,Youtube,Reel,Brand Awareness,Promotional,5,290659,520294,379266,39123.0,513,4154,3976,47766.0,12.594326936767336,130.48486370626748
POST02649,2025-11-28 00:00:00,Youtube,Reel,Brand Awareness,Promotional,8,153142,110497,65760,2653.0,44,1079,565,4341.0,6.601277372262773,42.94053884629952
POST02650,2025-11-28 03:00:00,Youtube,Image,Product Launch,Brand,4,364994,328010,212505,7744.0,124,2863,1806,12537.0,5.899625891155502,58.22150501104127
POST02651,2025-11-28 06:00:00,Instagram,Reel,Product Launch,Promotional,20,262122,372400,299936,14353.0,469,3045,7083,24950.0,8.318441267470392,114.42610692730865
POST02652,2025-11-28 09:00:00,Instagram,Reel,Festival Campaign,Education,22,164843,358568,198926,5855.0,282,1772,4180,12089.0,6.077134210711521,120.67603719903181
POST02653,2025-11-28 12:00:00,Instagram,Reel,Seasonal Campaign,Entertainment,15,378920,334364,293650,12656.0,734,3776,967,18133.0,6.175038310914354,77.4965691966642
POST02654,2025-11-28 15:00:00,Instagram,Video,Festival Campaign,Education,17,84206,125042,88256,7847.0,242,1152,281,9522.0,10.789068165337202,104.80963351780159
POST02655,2025-11-28 18:00:00,Facebook,Video,Festival Campaign,Event,18,262220,180151,131938,11173.0,496,1766,2650,16085.0,12.19133229244039,50.31576538784227
POST02656,2025-11-28 21:00:00,Youtube,Video,Brand Awareness,Community,11,365508,560772,502420,18120.0,756,4917,12393,36186.0,7.202340671151626,137.45800365518676
POST02657,2025-11-29 00:00:00,Facebook,Carousel,Community Campaign,Brand,1,130532,159403,115757,5101.0,151,768,1531,7551.0,6.523147628221188,88.68093647534704
POST02658,2025-11-29 03:00:00,Linkedin,Carousel,Community Campaign,Brand,9,241586,231740,204327,8291.0,381,2721,2559,13952.0,6.828270370533509,84.57733477933324
POST02659,2025-11-29 06:00:00,Instagram,Image,Community Campaign,Event,11,138090,193070,168034,4365.0,172,2186,1523,8246.0,4.907340181153814,121.6844087189514
POST02660,2025-11-29 09:00:00,Facebook,Carousel,Community Campaign,Education,13,40936,42842,37677,2268.0,108,523,665,3564.0,9.45935185922446,92.03879226109049
POST02661,2025-11-29 12:00:00,Youtube,Reel,Festival Campaign,Education,17,373762,368704,307621,21370.0,420,4347,4114,30251.0,9.833853995663496,82.30397953778072
POST02662,2025-11-29 15:00:00,Linkedin,Carousel,Brand Awareness,Event,18,431121,319649,208967,10009.0,280,1466,1397,13152.0,6.293816727043026,48.470614978161585
POST02663,2025-11-29 18:00:00,Instagram,Video,Community Campaign,Community,5,416314,873381,586242,50179.0,2185,7099,7967,67430.0,11.502075934511687,140.81726773541126
POST02664,2025-11-29 21:00:00,Facebook,Image,Special Campaign,Promotional,4,47020,30018,20344,1046.0,16,60,229,1351.0,6.640778607943373,43.266695023394306
POST02665,2025-11-30 00:00:00,Facebook,Image,Educational Series,Promotional,15,470488,214504,191490,6127.0,297,1540,4323,12287.0,6.416523056034258,40.70029416265665
POST02666,2025-11-30 03:00:00,Instagram,Reel,Event Promotion,Entertainment,13,142043,196066,132592,7312.0,121,2095,2648,12176.0,9.18305780137565,93.34638102546413
POST02667,2025-11-30 06:00:00,Instagram,Carousel,Educational Series,Education,12,464555,507083,298185,9082.0,238,1648,5494,16462.0,5.5207337726579135,64.18723294335439
POST02668,2025-11-30 09:00:00,Facebook,Carousel,Brand Awareness,Education,20,497704,456365,375321,21864.0,478,3357,3827,29526.0,7.866865962735899,75.41048494687605
POST02669,2025-11-30 12:00:00,Facebook,Video,Brand Awareness,Event,1,293129,335670,227625,15077.0,196,806,1382,17461.0,7.67095002745744,77.65352455744741
POST02670,2025-11-30 15:00:00,Instagram,Reel,Event Promotion,Event,1,159355,371007,284683,26724.0,628,4774,6269,38395.0,13.486931077725048,178.6470459037997
POST02671,2025-11-30 18:00:00,Facebook,Video,Product Launch,Promotional,11,149100,202288,176703,15129.0,840,1389,1862,19220.0,10.877008313384607,118.51307847082495
POST02672,2025-11-30 21:00:00,Instagram,Image,Product Launch,Education,0,139635,80815,60726,3837.0,43,522,974,5376.0,8.85288015018279,43.48909657320873
POST02673,2025-12-01 00:00:00,Facebook,Video,Special Campaign,Education,18,328467,430202,332630,21130.0,229,2762,5321,29442.0,8.851276192766738,101.26740281367688
POST02674,2025-12-01 03:00:00,Instagram,Image,Product Launch,Brand,15,57708,82532,63962,3403.0,153,562,1497,5615.0,8.778649823332604,110.83731891592154
POST02675,2025-12-01 06:00:00,Linkedin,Image,Festival Campaign,Entertainment,6,352442,354152,270692,16208.0,459,2844,1834,21345.0,7.885345706559485,76.80469410569683
POST02676,2025-12-01 09:00:00,Instagram,Image,Product Launch,Entertainment,20,382201,381408,231102,5304.0,113,1299,4616,11332.0,4.903462540350149,60.466089832313365
POST02677,2025-12-01 12:00:00,Instagram,Carousel,Seasonal Campaign,Promotional,6,25054,25684,18229,728.0,25,167,240,1160.0,6.363486751878875,72.75884090364812
POST02678,2025-12-01 15:00:00,Instagram,Text,Festival Campaign,Community,15,229884,277100,153148,3462.0,80,1416,1048,6006.0,3.921696659440541,66.61968645055767
POST02679,2025-12-01 18:00:00,Instagram,Reel,Festival Campaign,Education,5,401724,800668,615867,40582.0,1201,8760,13169,63712.0,10.345090741994618,153.3060011351077
POST02680,2025-12-01 21:00:00,Youtube,Reel,Special Campaign,Brand,17,91317,135289,101652,9284.0,424,362,2139,12209.0,12.010585133593043,111.31771740201715
POST02681,2025-12-02 00:00:00,Instagram,Text,Product Launch,Education,0,345448,192101,127045,3224.0,51,895,493,4663.0,3.6703530245188714,36.77688103564067
POST02682,2025-12-02 03:00:00,Facebook,Image,Product Launch,Event,0,298615,278585,204304,11741.0,680,1267,3801,17489.0,8.560282715952699,68.41719270632754
POST02683,2025-12-02 06:00:00,Instagram,Carousel,Special Campaign,Promotional,13,234633,167232,120836,5626.0,68,1422,770,7886.0,6.526200801085769,51.500002130987546
POST02684,2025-12-02 09:00:00,Instagram,Image,Event Promotion,Community,5,121266,78628,50150,3348.0,168,100,823,4439.0,8.851445663010967,41.355367539128856
POST02685,2025-12-02 12:00:00,Instagram,Reel,Community Campaign,Entertainment,5,222021,287867,187876,14069.0,650,1538,3224,19481.0,10.369073218505823,84.62082415627351
POST02686,2025-12-02 15:00:00,Instagram,Video,Special Campaign,Education,3,407166,510786,417255,39352.0,948,1564,7358,49222.0,11.796623168086661,102.4778591532692
POST02687,2025-12-02 18:00:00,Instagram,Carousel,Event Promotion,Community,11,224028,271541,221171,8067.0,128,3243,1247,12685.0,5.735381220865303,98.72471298230579
POST02688,2025-12-02 21:00:00,Youtube,Reel,Festival Campaign,Promotional,17,190750,228895,163528,16036.0,843,2847,2643,22369.0,13.679002984198425,85.72896461336829
POST02689,2025-12-03 00:00:00,Youtube,Reel,Event Promotion,Entertainment,9,205397,156783,125603,6763.0,297,2381,652,10093.0,8.03563609149463,61.15133132421603
POST02690,2025-12-03 03:00:00,Youtube,Video,Festival Campaign,Education,2,308671,267861,189586,13040.0,320,2358,3678,19396.0,10.230713238319284,61.42008805491932
POST02691,2025-12-03 06:00:00,Youtube,Reel,Brand Awareness,Brand,2,325394,286219,242708,9614.0,104,3941,1068,14727.0,6.067785157473177,74.58895984560256
POST02692,2025-12-03 09:00:00,Youtube,Video,Festival Campaign,Promotional,7,139917,171980,114621,9021.0,513,1369,2254,13157.0,11.478699365735773,81.9207101352945
POST02693,2025-12-03 12:00:00,Instagram,Reel,Festival Campaign,Education,21,294173,326803,285806,29238.0,883,3119,6412,39652.0,13.873746527364716,97.15575528685501
POST02694,2025-12-03 15:00:00,Youtube,Image,Event Promotion,Entertainment,22,61583,48380,35791,2166.0,40,413,342,2961.0,8.273029532564053,58.1183118717828
POST02695,2025-12-03 18:00:00,Linkedin,Text,Community Campaign,Entertainment,0,384205,223968,165174,7054.0,392,1497,3323,12266.0,7.4261082252654775,42.991111515987555
POST02696,2025-12-03 21:00:00,Youtube,Carousel,Brand Awareness,Brand,17,385244,327293,256854,12646.0,353,3110,3129,19238.0,7.489858051655804,66.67306953515175
POST02697,2025-12-04 00:00:00,Facebook,Image,Educational Series,Promotional,14,482584,291578,195153,7150.0,237,2392,4010,13789.0,7.065738164414588,40.43917742817831
POST02698,2025-12-04 03:00:00,Instagram,Carousel,Educational Series,Promotional,20,88147,148065,118972,5639.0,253,1758,2153,9803.0,8.23975389167199,134.9699933066355
POST02699,2025-12-04 06:00:00,Facebook,Reel,Community Campaign,Community,19,159425,195496,129447,6680.0,340,1310,1211,9541.0,7.370584100056393,81.19617374941195
POST02700,2025-12-04 09:00:00,Facebook,Reel,Educational Series,Education,16,472552,750133,516945,47016.0,705,3814,3754,55289.0,10.695335093675343,109.3943100441856
POST02701,2025-12-04 12:00:00,Youtube,Text,Brand Awareness,Community,10,63042,52765,41481,2289.0,125,269,959,3642.0,8.779923338395893,65.79899114875796
POST02702,2025-12-04 15:00:00,Linkedin,Video,Product Launch,Entertainment,12,375269,507699,346482,32006.0,1812,1334,7434,42586.0,12.290970382299802,92.32896935265103
POST02703,2025-12-04 18:00:00,Instagram,Carousel,Brand Awareness,Entertainment,19,192068,182651,113241,5362.0,123,1687,1983,9155.0,8.084527688734646,58.958806256117626
POST02704,2025-12-04 21:00:00,Instagram,Image,Event Promotion,Brand,9,242029,291887,249611,11855.0,413,3322,2667,18257.0,7.314180865426604,103.13268244714477
POST02705,2025-12-05 00:00:00,Facebook,Reel,Special Campaign,Brand,12,96604,113391,98962,7026.0,371,1348,1408,10153.0,10.259493542976092,102.4408927166577
POST02706,2025-12-05 03:00:00,Facebook,Reel,Seasonal Campaign,Promotional,16,75918,126013,96948,7444.0,255,1474,1480,10653.0,10.988364896645624,127.70094048842171
POST02707,2025-12-05 06:00:00,Instagram,Image,Festival Campaign,Community,20,404369,401117,334492,6065.0,206,1868,1636,9775.0,2.922341939418581,82.71949630164528
POST02708,2025-12-05 09:00:00,Instagram,Video,Festival Campaign,Entertainment,0,271056,528815,473463,40089.0,1640,7534,11547,60810.0,12.843664658061982,174.6734992031167
POST02709,2025-12-05 12:00:00,Instagram,Image,Special Campaign,Education,19,88882,102126,78143,2538.0,122,963,392,4015.0,5.138016201067274,87.91768862086812
POST02710,2025-12-05 15:00:00,Instagram,Video,Event Promotion,Event,15,56822,98887,85841,4978.0,215,308,1620,7121.0,8.295569716103028,151.070008095456
POST02711,2025-12-05 18:00:00,Facebook,Reel,Event Promotion,Education,15,330904,536946,362835,33251.0,1374,1749,5022,41396.0,11.409042677801203,109.64962647776998
POST02712,2025-12-05 21:00:00,Youtube,Image,Seasonal Campaign,Brand,20,24200,35862,28516,2048.0,58,138,562,2806.0,9.840089774161873,117.83471074380165
POST02713,2025-12-06 00:00:00,Instagram,Reel,Seasonal Campaign,Education,2,67259,129176,73569,6474.0,268,1066,643,8451.0,11.487175304815887,109.38164409224045
POST02714,2025-12-06 03:00:00,Instagram,Image,Festival Campaign,Entertainment,1,28527,25094,20731,400.0,6,81,242,729.0,3.5164729149582747,72.67150418901392
POST02715,2025-12-06 06:00:00,Instagram,Reel,Seasonal Campaign,Community,5,292679,364812,306599,16790.0,511,1937,4464,23702.0,7.73061882132688,104.75606381052278
POST02716,2025-12-06 09:00:00,Instagram,Text,Seasonal Campaign,Promotional,10,431160,313967,216766,5662.0,109,1132,1226,8129.0,3.750126864914239,50.27507189906299
POST02717,2025-12-06 12:00:00,Facebook,Reel,Seasonal Campaign,Community,2,453506,317251,245436,24838.0,915,3175,5335,34263.0,13.960054759692955,54.11968088625068
POST02718,2025-12-06 15:00:00,Linkedin,Text,Special Campaign,Event,0,131477,43671,37138,998.0,23,409,921,2351.0,6.330443211804621,28.246765593982214
POST02719,2025-12-06 18:00:00,Facebook,Image,Community Campaign,Promotional,10,220772,193282,166080,11449.0,404,1822,2024,15699.0,9.452673410404625,75.22693095138877
POST02720,2025-12-06 21:00:00,Instagram,Text,Product Launch,Event,12,294582,347468,204063,11670.0,570,1416,2303,15959.0,7.8206240229732975,69.27205328227794
POST02721,2025-12-07 00:00:00,Linkedin,Image,Seasonal Campaign,Event,4,346488,133750,112299,7111.0,225,267,1804,9407.0,8.376744227464181,32.4106462561474
POST02722,2025-12-07 03:00:00,Facebook,Text,Product Launch,Entertainment,17,239712,172587,111488,2164.0,45,729,2023,4961.0,4.44980625717566,46.509144306501135
POST02723,2025-12-07 06:00:00,Facebook,Reel,Product Launch,Entertainment,14,471221,480626,386691,10114.0,213,2339,8549,21215.0,5.486292672961098,82.06149556153058
POST02724,2025-12-07 09:00:00,Youtube,Carousel,Event Promotion,Brand,17,140127,225369,149601,10623.0,587,926,1676,13812.0,9.232558605891672,106.76100965552678
POST02725,2025-12-07 12:00:00,Instagram,Text,Seasonal Campaign,Brand,14,90388,52501,29910,1583.0,77,118,593,2371.0,7.927114677365429,33.090675753418594
POST02726,2025-12-07 15:00:00,Instagram,Reel,Festival Campaign,Event,19,272355,451824,281691,28464.0,336,2386,2332,33518.0,11.898853708496189,103.42787905490995
POST02727,2025-12-07 18:00:00,Instagram,Reel,Community Campaign,Community,19,354393,813203,563578,24252.0,1385,2058,10127,37822.0,6.71104975708775,159.0262787357538
POST02728,2025-12-07 21:00:00,Instagram,Image,Festival Campaign,Brand,19,343227,313241,253546,14601.0,228,2167,3364,20360.0,8.030101046752858,73.87122807937604
POST02729,2025-12-08 00:00:00,Instagram,Text,Seasonal Campaign,Entertainment,6,219791,245638,143758,5514.0,235,279,2523,8551.0,5.948190709386608,65.40668180225761
POST02730,2025-12-08 03:00:00,Youtube,Image,Festival Campaign,Brand,16,313498,429061,358062,12796.0,480,3411,4066,20753.0,5.795923610994744,114.21508271185144
POST02731,2025-12-08 06:00:00,Facebook,Image,Seasonal Campaign,Event,7,144365,80242,72132,3659.0,45,746,683,5133.0,7.116120445849276,49.96501922211063
POST02732,2025-12-08 09:00:00,Youtube,Reel,Community Campaign,Promotional,12,486784,1038949,858057,58999.0,1460,9279,11748,81486.0,9.496571906062185,176.27058407835918
POST02733,2025-12-08 12:00:00,Instagram,Reel,Brand Awareness,Community,15,230883,471611,337582,16473.0,803,5334,7660,30270.0,8.966710310383847,146.21345010243283
POST02734,2025-12-08 15:00:00,Linkedin,Video,Community Campaign,Community,9,169865,103967,77856,3373.0,85,1361,1389,6208.0,7.973695026715988,45.83404468254202
POST02735,2025-12-08 18:00:00,Linkedin,Reel,Special Campaign,Education,13,450282,379731,209670,13409.0,456,1750,3450,19065.0,9.092860208899701,46.56415313070476
POST02736,2025-12-08 21:00:00,Facebook,Carousel,Brand Awareness,Brand,5,235526,250386,156052,7937.0,356,1646,2939,12878.0,8.252377412657319,66.2568039197371
POST02737,2025-12-09 00:00:00,Linkedin,Text,Educational Series,Community,19,91135,75728,65477,1872.0,25,304,1246,3447.0,5.264444003237778,71.8461622867175
POST02738,2025-12-09 03:00:00,Youtube,Reel,Brand Awareness,Entertainment,21,445987,443139,247096,11507.0,594,2493,2343,16937.0,6.854420953799332,55.40430550666275
POST02739,2025-12-09 06:00:00,Linkedin,Carousel,Product Launch,Promotional,6,164512,170140,147456,11961.0,144,351,1197,13653.0,9.259033203125,89.63236724372689
POST02740,2025-12-09 09:00:00,Instagram,Reel,Special Campaign,Entertainment,5,293433,352768,208005,19399.0,448,802,2953,23602.0,11.346842623975386,70.88671008373292
POST02741,2025-12-09 12:00:00,Instagram,Carousel,Product Launch,Brand,16,391488,643929,384152,27834.0,1340,4988,2401,36563.0,9.517847102188718,98.12612391695275
POST02742,2025-12-09 15:00:00,Instagram,Reel,Special Campaign,Event,20,131568,242896,148499,6343.0,352,737,1996,9428.0,6.348864302116512,112.86863067007175
POST02743,2025-12-09 18:00:00,Instagram,Carousel,Community Campaign,Education,23,331322,427029,354342,11666.0,560,4125,6465,22816.0,6.438977033487421,106.9479237720405
POST02744,2025-12-09 21:00:00,Instagram,Reel,Product Launch,Education,7,221769,397807,285372,25434.0,543,4160,902,31039.0,10.87668026295502,128.679842538858
POST02745,2025-12-10 00:00:00,Facebook,Image,Product Launch,Promotional,11,86500,96440,57942,1620.0,96,779,315,2810.0,4.849677263470367,66.9849710982659
POST02746,2025-12-10 03:00:00,Facebook,Image,Educational Series,Community,3,494694,355192,280736,12686.0,389,2790,6784,22649.0,8.067721987917475,56.74942489700704
POST02747,2025-12-10 06:00:00,Youtube,Reel,Product Launch,Community,9,399928,725880,638223,27616.0,795,3048,14943,46402.0,7.270499496257578,159.584475205537
POST02748,2025-12-10 09:00:00,Instagram,Carousel,Event Promotion,Community,5,331367,275107,206428,9251.0,492,2198,2517,14458.0,7.003894820470091,62.29588341627259
POST02749,2025-12-10 12:00:00,Facebook,Reel,Event Promotion,Education,6,451585,634651,370982,34341.0,457,4250,5928,44976.0,12.123499253333046,82.15109004949235
POST02750,2025-12-10 15:00:00,Facebook,Carousel,Event Promotion,Event,20,165256,195311,111163,8577.0,324,1625,713,11239.0,10.110378453262326,67.26714915040907
POST02751,2025-12-10 18:00:00,Instagram,Reel,Brand Awareness,Community,7,88483,130165,107848,11188.0,652,1538,1108,14486.0,13.431867072175654,121.8855599380672
POST02752,2025-12-10 21:00:00,Facebook,Carousel,Community Campaign,Entertainment,2,259883,317699,244351,19661.0,295,2242,4995,27193.0,11.128663275370267,94.02346440513615
POST02753,2025-12-11 00:00:00,Instagram,Reel,Community Campaign,Community,7,484990,799787,698158,54705.0,2026,9180,15241,81152.0,11.623729872034696,143.9530711973443
POST02754,2025-12-11 03:00:00,Instagram,Image,Festival Campaign,Event,14,401322,622521,461622,19071.0,317,3226,5500,28114.0,6.0902643288231495,115.02534124717808
POST02755,2025-12-11 06:00:00,Linkedin,Reel,Educational Series,Promotional,20,164228,104607,59818,1824.0,99,669,588,3180.0,5.3161255809288175,36.423752344301825
POST02756,2025-12-11 09:00:00,Instagram,Carousel,Event Promotion,Promotional,0,415627,330354,228370,13545.0,533,2731,4109,20918.0,9.15969698296624,54.94590101220565
POST02757,2025-12-11 12:00:00,Youtube,Reel,Event Promotion,Education,12,297818,571712,446105,18929.0,411,1750,8384,29474.0,6.606964728034879,149.79114761364323
POST02758,2025-12-11 15:00:00,Linkedin,Video,Product Launch,Event,21,421524,543203,371936,31692.0,803,4462,9165,46122.0,12.400520519659295,88.23601977586092
POST02759,2025-12-11 18:00:00,Facebook,Video,Event Promotion,Entertainment,17,128707,135003,121483,7716.0,276,458,2228,10678.0,8.789707201830709,94.38725166463362
POST02760,2025-12-11 21:00:00,Instagram,Reel,Product Launch,Event,14,88460,202023,139776,11631.0,538,2383,1157,15709.0,11.238696199633699,158.01040018087272
POST02761,2025-12-12 00:00:00,Instagram,Carousel,Product Launch,Entertainment,6,20576,30576,22662,1437.0,49,339,97,1922.0,8.481157885447004,110.13802488335926
POST02762,2025-12-12 03:00:00,Instagram,Reel,Festival Campaign,Entertainment,14,165713,383335,241074,12799.0,249,3805,2089,18942.0,7.857338410612509,145.47681835462515
POST02763,2025-12-12 06:00:00,Facebook,Image,Brand Awareness,Event,2,487715,407846,246032,14513.0,658,2509,1964,19644.0,7.984327241984783,50.44585464871902
POST02764,2025-12-12 09:00:00,Youtube,Carousel,Product Launch,Brand,13,240899,195215,151458,11227.0,178,2269,763,14437.0,9.532015476237637,62.871991996645896
POST02765,2025-12-12 12:00:00,Instagram,Carousel,Product Launch,Event,19,380408,452660,342217,23229.0,1172,1739,4372,30512.0,8.915980211386342,89.96051607747471
POST02766,2025-12-12 15:00:00,Linkedin,Carousel,Community Campaign,Entertainment,3,333051,414185,228430,15976.0,475,1193,2133,19777.0,8.65779451035328,68.58709326799799
POST02767,2025-12-12 18:00:00,Youtube,Reel,Festival Campaign,Community,3,454355,565532,367411,19870.0,847,3942,8579,33238.0,9.04654460536021,80.86430214259775
POST02768,2025-12-12 21:00:00,Instagram,Image,Product Launch,Promotional,2,104325,164163,127267,8776.0,239,240,1512,10767.0,8.460166421774694,121.99089384136113
POST02769,2025-12-13 00:00:00,Youtube,Reel,Educational Series,Promotional,4,321795,596846,497941,29436.0,1279,9415,11096,51226.0,10.287564189331668,154.73857580136422
POST02770,2025-12-13 03:00:00,Facebook,Carousel,Brand Awareness,Education,10,208387,185524,122321,9481.0,516,310,1192,11499.0,9.40067527243891,58.69895914812344
POST02771,2025-12-13 06:00:00,Instagram,Image,Special Campaign,Promotional,7,113435,127639,99124,6375.0,287,869,2110,9641.0,9.726201525362173,87.38396438489002
POST02772,2025-12-13 09:00:00,Instagram,Carousel,Educational Series,Brand,1,428874,598439,384700,11091.0,483,2666,5000,19240.0,5.001299714062906,89.70000512971176
POST02773,2025-12-13 12:00:00,Facebook,Reel,Event Promotion,Entertainment,15,58907,80345,63603,6447.0,308,276,236,7267.0,11.425561687341792,107.97188789108256
POST02774,2025-12-13 15:00:00,Youtube,Reel,Brand Awareness,Event,9,230792,190329,151174,15678.0,548,455,2073,18754.0,12.405572386786087,65.50227044264966
POST02775,2025-12-13 18:00:00,Youtube,Reel,Event Promotion,Event,17,83917,172032,102458,7508.0,157,720,818,9203.0,8.982217103593667,122.09445046891571
POST02776,2025-12-13 21:00:00,Youtube,Reel,Community Campaign,Brand,6,444963,698017,546394,47581.0,2415,2405,5334,57735.0,10.566550877205826,122.79537849214428
POST02777,2025-12-14 00:00:00,Instagram,Reel,Seasonal Campaign,Promotional,4,278700,622223,414866,41000.0,1739,7671,7490,57900.0,13.956313604874826,148.85755292429135
POST02778,2025-12-14 03:00:00,Instagram,Video,Seasonal Campaign,Entertainment,6,491717,801466,489221,12446.0,319,3042,7166,22973.0,4.695832762698249,99.49239094845205
POST02779,2025-12-14 06:00:00,Youtube,Video,Seasonal Campaign,Promotional,20,227101,279093,202377,18408.0,437,782,4563,24190.0,11.952939316226646,89.11321394445643
POST02780,2025-12-14 09:00:00,Instagram,Image,Product Launch,Education,5,465356,536221,379807,19703.0,689,4103,8960,33455.0,8.808421119147356,81.61643988688229
