post_id,post_date,platform,content_type,campaign,category,posting_hour,followers,impressions,reach,likes,comments,shares,saves,total_engagement,engagement_rate,reach_rate
POST02128,2025-09-23 21:00:00,Instagram,Reel,Seasonal Campaign,Education,4,178385,125126,79102,6951,97,765,796,8609,10.883416348512048,44.34341452476385
POST02129,2025-09-24 00:00:00,Linkedin,Reel,Educational Series,Entertainment,19,410488,695521,598884,47762,2059,8921,10491,69233,11.560335557470228,145.89561692424627
POST02130,2025-09-24 03:00:00,Youtube,Text,Seasonal Campaign,Brand,22,298254,265392,159067,3392,127,401,3163,7083,4.452840626905644,53.332729820890926
POST02131,2025-09-24 06:00:00,Instagram,Reel,Product Launch,Entertainment,9,448032,1554794,1150865,58612,2095,6603,12984,80294,6.976839160110004,256.87116098850083
POST02132,2025-09-24 09:00:00,Instagram,Image,Product Launch,Community,16,343693,563743,445042,19898,209,1112,8150,29369,6.5991524395450325,129.4882351400814
POST02133,2025-09-24 12:00:00,Youtube,Carousel,Brand Awareness,Brand,12,412978,478488,370710,8348,135,1274,3440,13197,3.5599255482722345,89.76507223145059
POST02134,2025-09-24 15:00:00,Youtube,Reel,Educational Series,Brand,16,310674,446929,374920,23279,1159,6571,3464,34473,9.194761549130481,120.67955477445811
POST02135,2025-09-24 18:00:00,Facebook,Image,Educational Series,Event,17,283037,284153,211781,11186,207,2304,4302,17999,8.498873836652013,74.82449291082085
POST02136,2025-09-24 21:00:00,Linkedin,Carousel,Seasonal Campaign,Event,12,410889,448915,268692,24559,954,3435,5791,34739,12.928929778333556,65.39284332264918
POST02137,2025-09-25 00:00:00,Instagram,Video,Community Campaign,Community,16,143967,163525,130775,11680,531,1139,2006,15356,11.742305486522653,90.83678898636494
POST02138,2025-09-25 03:00:00,Facebook,Carousel,Product Launch,Community,14,376404,353538,224561,10604,494,2262,4725,18085,8.053491033616702,59.65956791107428
POST02139,2025-09-25 06:00:00,Instagram,Carousel,Festival Campaign,Entertainment,11,309029,440154,389457,27994,1298,4191,8862,42345,10.872830633420378,126.02603639140663
POST02140,2025-09-25 09:00:00,Linkedin,Reel,Brand Awareness,Education,9,64560,88565,66006,3592,148,350,1451,5541,8.394691391691664,102.23977695167285
POST02141,2025-09-25 12:00:00,Facebook,Text,Special Campaign,Entertainment,12,33613,28994,23216,928,43,180,567,1718,7.4000689179875945,69.06851515782584
POST02142,2025-09-25 15:00:00,Youtube,Reel,Educational Series,Community,10,493068,586159,384088,22586,393,1552,8029,32560,8.477223969506987,77.89757193733926
POST02143,2025-09-25 18:00:00,Facebook,Video,Event Promotion,Education,2,157159,173718,144191,8053,216,1947,3572,13788,9.56231664944414,91.74848401936892
POST02144,2025-09-25 21:00:00,Instagram,Reel,Event Promotion,Entertainment,21,448917,590054,462390,30643,1532,7561,6243,45979,9.943770410259738,103.00122294321667
POST02145,2025-09-26 00:00:00,Youtube,Text,Festival Campaign,Promotional,9,38665,43399,33795,653,32,136,737,1558,4.610149430389111,87.40462950989267
POST02146,2025-09-26 03:00:00,Facebook,Carousel,Product Launch,Promotional,10,126568,213222,131801,10629,340,1483,2694,15146,11.49156683181463,104.13453637570318
POST02147,2025-09-26 06:00:00,Instagram,Video,Product Launch,Education,5,250756,257555,193540,17076,879,1102,3064,22121,11.429678619406841,77.18259981814991
POST02148,2025-09-26 09:00:00,Instagram,Reel,Product Launch,Event,0,311766,370419,277342,13231,642,1504,3117,18494,6.668301230971148,88.95838545575849
POST02149,2025-09-26 12:00:00,Youtube,Image,Community Campaign,Education,5,377978,277625,167352,9213,185,2180,3921,15499,9.261317462593814,44.27559275936695
POST02150,2025-09-26 15:00:00,Facebook,Carousel,Seasonal Campaign,Entertainment,4,233475,261094,160484,7746,228,1722,619,10315,6.427432018145112,68.73712388906735
POST02151,2025-09-26 18:00:00,Instagram,Video,Event Promotion,Brand,6,61989,89838,76600,4184,187,915,525,5811,7.5861618798955615,123.57031086160448
POST02152,2025-09-26 21:00:00,Instagram,Reel,Product Launch,Promotional,21,64741,77518,57792,3795,211,733,1186,5925,10.252284053156146,89.26646174757882
POST02153,2025-09-27 00:00:00,Facebook,Text,Event Promotion,Brand,11,491916,217567,183020,9806,140,1140,1653,12739,6.960441481805267,37.20553915709186
POST02154,2025-09-27 03:00:00,Facebook,Video,Festival Campaign,Promotional,11,40163,65887,46000,4094,202,726,403,5425,11.793478260869565,114.53327689664616
POST02155,2025-09-27 06:00:00,Instagram,Reel,Brand Awareness,Entertainment,6,91637,138943,78062,4638,258,553,738,6187,7.9257513258691805,85.18611477896482
POST02156,2025-09-27 09:00:00,Instagram,Video,Seasonal Campaign,Promotional,1,79175,124580,97639,4925,212,1501,1818,8456,8.660473786089575,123.32049257972845
POST02157,2025-09-27 12:00:00,Instagram,Image,Community Campaign,Education,0,254330,236210,187670,9923,430,1301,4184,15838,8.439281717909095,73.78995792867535
POST02158,2025-09-27 15:00:00,Instagram,Image,Educational Series,Brand,22,275972,275604,171288,3734,59,996,1022,5811,3.3925318761384333,62.067166234255644
POST02159,2025-09-27 18:00:00,Youtube,Reel,Festival Campaign,Community,17,315690,707156,533257,58925,923,5613,5542,71003,13.314968204824314,168.91792581329784
POST02160,2025-09-27 21:00:00,Facebook,Image,Seasonal Campaign,Brand,11,154547,72595,41542,1572,71,297,693,2633,6.338163786047855,26.879848848570337
POST02161,2025-09-28 00:00:00,Facebook,Carousel,Event Promotion,Entertainment,6,90259,66373,37635,3341,152,111,485,4089,10.864886408927859,41.69667290796485
POST02162,2025-09-28 03:00:00,Facebook,Image,Festival Campaign,Community,18,297034,403185,353250,7219,337,1105,2591,11252,3.1852795470629864,118.92577954038931
POST02163,2025-09-28 06:00:00,Instagram,Carousel,Educational Series,Brand,21,174342,141696,80622,3760,71,1133,1931,6895,8.552256207982932,46.24359018480917
POST02164,2025-09-28 09:00:00,Facebook,Carousel,Seasonal Campaign,Entertainment,2,288857,303790,230242,20322,1204,2156,3863,27545,11.963499274676211,79.70795237782016
POST02165,2025-09-28 12:00:00,Youtube,Carousel,Community Campaign,Event,9,113389,231227,139238,11741,525,1318,695,14279,10.255102773668108,122.79674395223523
POST02166,2025-09-28 15:00:00,Linkedin,Reel,Special Campaign,Education,10,487353,765877,443806,35249,1219,7822,3501,47791,10.768443869618707,91.0645876807981
POST02167,2025-09-28 18:00:00,Facebook,Video,Brand Awareness,Promotional,4,347461,322382,208606,19296,571,2685,2929,25481,12.214893147848096,60.03724158970359
POST02168,2025-09-28 21:00:00,Instagram,Image,Educational Series,Promotional,1,216189,243492,178975,13248,445,2302,2744,18739,10.470177399078082,82.78635823284256
POST02169,2025-09-29 00:00:00,Facebook,Reel,Seasonal Campaign,Promotional,7,365123,268689,188242,19222,313,1633,3471,24639,13.089002454287565,51.55577709429425
POST02170,2025-09-29 03:00:00,Instagram,Reel,Community Campaign,Event,13,403205,749066,505656,38321,724,5502,1724,46271,9.150687423861282,125.40915911261021
POST02171,2025-09-29 06:00:00,Facebook,Image,Event Promotion,Education,7,273154,193247,161912,4512,107,1515,3861,9995,6.173106378773655,59.274987735855966
POST02172,2025-09-29 09:00:00,Instagram,Video,Educational Series,Brand,22,412886,425203,307857,13951,660,1386,2334,18331,5.954387913869102,74.5622278304423
POST02173,2025-09-29 12:00:00,Instagram,Image,Special Campaign,Brand,5,213666,96957,84671,3397,94,865,707,5063,5.979615216544035,39.62773674800857
POST02174,2025-09-29 15:00:00,Linkedin,Carousel,Festival Campaign,Education,0,234592,224600,200317,4865,135,2775,3158,10933,5.457849308845479,85.38952734961124
POST02175,2025-09-29 18:00:00,Instagram,Reel,Product Launch,Community,23,278939,648503,391302,22115,1273,7418,3503,34309,8.767908163004535,140.2822839402163
POST02176,2025-09-29 21:00:00,Facebook,Image,Festival Campaign,Education,0,491487,376057,264685,13905,741,1887,1659,18192,6.8730755426261405,53.85391678721919
POST02177,2025-09-30 00:00:00,Instagram,Text,Event Promotion,Promotional,7,497369,292666,167562,7792,229,1373,715,10109,6.0329907735644115,33.689675070219494
POST02178,2025-09-30 03:00:00,Facebook,Video,Seasonal Campaign,Brand,10,207577,219007,171169,10211,350,1472,2641,14674,8.572814002535505,82.46048454308522
POST02179,2025-09-30 06:00:00,Facebook,Reel,Special Campaign,Education,17,193329,308514,240986,19611,1083,1928,1966,24588,10.203082336733255,124.65072493004155
POST02180,2025-09-30 09:00:00,Youtube,Image,Brand Awareness,Brand,23,230582,229471,128596,7030,409,910,847,9196,7.151077794021587,55.770181540623284
POST02181,2025-09-30 12:00:00,Instagram,Reel,Educational Series,Education,9,135039,216075,174433,11517,611,3258,3851,19237,11.028303130714946,129.17231318359882
POST02182,2025-09-30 15:00:00,Instagram,Image,Seasonal Campaign,Entertainment,11,328636,669517,396112,27392,1108,2643,7821,38964,9.83661186735065,120.53213890139851
POST02183,2025-09-30 18:00:00,Instagram,Video,Brand Awareness,Promotional,19,129718,249442,159814,12656,595,2187,1772,17210,10.768768693606317,123.20109776592301
POST02184,2025-09-30 21:00:00,Instagram,Video,Event Promotion,Education,22,489375,727472,582780,47412,2589,1751,2833,54585,9.366313188510244,119.08659003831417
POST02185,2025-10-01 00:00:00,Facebook,Reel,Educational Series,Event,15,428611,398870,304898,32496,1911,3202,1058,38667,12.681946093447644,71.136298415113
POST02186,2025-10-01 03:00:00,Linkedin,Text,Community Campaign,Education,4,92005,35989,32224,870,26,251,619,1766,5.48038728897716,35.02418346828976
POST02187,2025-10-01 06:00:00,Linkedin,Image,Community Campaign,Entertainment,15,45040,43598,25190,707,26,247,474,1454,5.772131798332672,55.92806394316163
POST02188,2025-10-01 09:00:00,Facebook,Image,Seasonal Campaign,Event,23,129009,91665,80623,1841,18,696,1028,3583,4.444141250015504,62.49408955964313
POST02189,2025-10-01 12:00:00,Facebook,Image,Festival Campaign,Event,11,88702,99147,77990,5235,304,458,1302,7299,9.358892165662265,87.92360938873982
POST02190,2025-10-01 15:00:00,Facebook,Carousel,Seasonal Campaign,Education,5,41637,23592,18783,862,45,60,93,1060,5.643400947665443,45.11131925931263
POST02191,2025-10-01 18:00:00,Instagram,Image,Festival Campaign,Entertainment,4,87745,65334,57073,2581,34,722,1010,4347,7.6165612461233865,65.04416206051627
POST02192,2025-10-01 21:00:00,Linkedin,Image,Special Campaign,Event,0,421963,267923,152041,7261,384,2044,2690,12379,8.141882781618117,36.031832174858934
POST02193,2025-10-02 00:00:00,Facebook,Image,Event Promotion,Promotional,18,171322,137990,110561,8224,83,967,1752,11026,9.972775210065032,64.5340353252939
POST02194,2025-10-02 03:00:00,Youtube,Reel,Community Campaign,Community,9,372611,870366,745288,71218,1909,11638,3400,88165,11.829655113191142,200.01771284261602
POST02195,2025-10-02 06:00:00,Instagram,Video,Special Campaign,Promotional,13,131855,193791,148101,9750,474,2044,2773,15041,10.155907117440126,112.32111031056841
POST02196,2025-10-02 09:00:00,Youtube,Image,Educational Series,Brand,20,249939,309555,234730,12640,653,1367,4678,19338,8.238401567758702,93.9149152393184
POST02197,2025-10-02 12:00:00,Youtube,Reel,Community Campaign,Brand,2,490953,422087,308972,24766,1234,5778,6104,37882,12.260657923695351,62.93311172352547
POST02198,2025-10-02 15:00:00,Linkedin,Video,Festival Campaign,Entertainment,5,74040,55763,33575,1674,48,538,792,3052,9.090096798212956,45.347109670448404
POST02199,2025-10-02 18:00:00,Youtube,Text,Seasonal Campaign,Event,4,127518,79733,53616,1267,38,484,959,2748,5.125335720680394,42.045828824166
POST02200,2025-10-02 21:00:00,Instagram,Text,Event Promotion,Promotional,16,444521,588821,505506,19923,555,2153,6301,28932,5.723374203273552,113.71926185714511
POST02201,2025-10-03 00:00:00,Linkedin,Image,Community Campaign,Promotional,17,216390,137819,101262,2982,85,1022,1256,5345,5.278386759100155,46.796062664633304
POST02202,2025-10-03 03:00:00,Instagram,Reel,Special Campaign,Community,11,215309,552911,338323,14130,296,6357,2670,23453,6.9321329025812615,157.13370086712587
POST02203,2025-10-03 06:00:00,Youtube,Image,Event Promotion,Entertainment,4,103110,70467,43162,1866,100,418,804,3188,7.386126685510402,41.86014935505771
POST02204,2025-10-03 09:00:00,Instagram,Reel,Special Campaign,Event,8,378539,358924,280148,27029,511,4036,4282,35858,12.799663035252795,74.00769801790568
POST02205,2025-10-03 12:00:00,Facebook,Text,Community Campaign,Entertainment,11,203434,228408,142754,9866,230,968,2033,13097,9.174524006332572,70.17214428266662
POST02206,2025-10-03 15:00:00,Linkedin,Reel,Seasonal Campaign,Education,19,423312,564725,422601,29302,878,6027,6231,42438,10.042096445583423,99.83203877990702
POST02207,2025-10-03 18:00:00,Instagram,Reel,Brand Awareness,Promotional,8,272138,402680,290146,21001,659,4963,5087,31710,10.928980582189658,106.61723096370224
POST02208,2025-10-03 21:00:00,Linkedin,Image,Seasonal Campaign,Entertainment,2,95764,51752,33257,2649,72,86,342,3149,9.468683284722013,34.72808153377052
POST02209,2025-10-04 00:00:00,Instagram,Image,Community Campaign,Entertainment,0,160290,93625,67877,4906,250,911,1468,7535,11.100962034267866,42.3463722003868
POST02210,2025-10-04 03:00:00,Linkedin,Video,Festival Campaign,Community,21,372511,523847,378671,11758,650,6460,1886,20754,5.480747139337313,101.6536424427735
POST02211,2025-10-04 06:00:00,Facebook,Image,Seasonal Campaign,Education,14,366482,449726,400963,7442,282,1745,2633,12102,3.0182336026017365,109.4086476279872
POST02212,2025-10-04 09:00:00,Facebook,Reel,Educational Series,Brand,9,460597,326944,270106,28006,1076,1452,5724,36258,13.423618875552561,58.64258777195683
POST02213,2025-10-04 12:00:00,Instagram,Reel,Festival Campaign,Promotional,13,235555,684875,571032,45183,516,9016,1920,56635,9.918008097619749,242.41981702787035
POST02214,2025-10-04 15:00:00,Linkedin,Image,Festival Campaign,Community,6,170407,106250,68768,2818,30,680,1090,4618,6.715332712889715,40.35514972976462
POST02215,2025-10-04 18:00:00,Facebook,Reel,Festival Campaign,Entertainment,3,197933,247401,137540,13029,317,2141,2986,18473,13.431001890359168,69.48816013499518
POST02216,2025-10-04 21:00:00,Instagram,Carousel,Event Promotion,Promotional,4,312051,192950,164097,6810,109,1853,1267,10039,6.1177230540473015,52.586596421738754
POST02217,2025-10-05 00:00:00,Facebook,Image,Product Launch,Brand,19,273143,294713,255585,13920,691,2300,6065,22976,8.98957294050903,93.57186528668133
POST02218,2025-10-05 03:00:00,Instagram,Carousel,Product Launch,Entertainment,15,495405,506335,295064,12082,327,3138,4813,20360,6.900197923162432,59.56015785064746
POST02219,2025-10-05 06:00:00,Linkedin,Text,Brand Awareness,Education,2,59387,13911,12307,205,2,58,47,312,2.5351426017713496,20.723390641049388
POST02220,2025-10-05 09:00:00,Instagram,Text,Special Campaign,Promotional,16,94655,132231,98768,4233,222,414,2194,7063,7.151101571359145,104.34525381649146
POST02221,2025-10-05 12:00:00,Facebook,Text,Special Campaign,Community,12,77407,83962,69066,1908,32,735,1335,4010,5.8060405988474795,89.2244887413283
POST02222,2025-10-05 15:00:00,Youtube,Reel,Festival Campaign,Education,5,478478,683446,484563,43728,1724,6073,8112,59637,12.30737798800156,101.27174081148978
POST02223,2025-10-05 18:00:00,Instagram,Reel,Product Launch,Brand,4,417771,346386,245784,23897,1397,3513,5928,34735,14.132327572177198,58.832231054812326
POST02224,2025-10-05 21:00:00,Instagram,Reel,Brand Awareness,Brand,15,328239,658711,527310,37046,1716,3109,2342,44213,8.384631431226413,160.64818623015546
POST02225,2025-10-06 00:00:00,Instagram,Video,Event Promotion,Promotional,10,477267,792641,460648,30664,636,3586,7473,42359,9.195524565394834,96.5178820241081
POST02226,2025-10-06 03:00:00,Youtube,Text,Festival Campaign,Brand,16,21042,24296,15486,355,19,38,105,517,3.3384992896810024,73.59566581123468
POST02227,2025-10-06 06:00:00,Instagram,Video,Educational Series,Event,4,123748,71590,46687,3751,196,225,771,4943,10.58752971919378,37.727478423893714
POST02228,2025-10-06 09:00:00,Youtube,Reel,Event Promotion,Community,5,270763,275370,238101,10072,152,2085,1203,13512,5.6749026673554495,87.93705196057068
POST02229,2025-10-06 12:00:00,Instagram,Text,Brand Awareness,Promotional,9,286332,416949,363963,6782,341,1296,6715,15134,4.158114973225301,127.11223335149407
POST02230,2025-10-06 15:00:00,Instagram,Image,Event Promotion,Event,20,360740,524874,446140,30663,1630,5608,7943,45844,10.2756982113238,123.67355990464046
POST02231,2025-10-06 18:00:00,Facebook,Reel,Educational Series,Brand,0,471369,545601,365707,11535,623,6236,7335,25729,7.035413596130235,77.58401591958742
POST02232,2025-10-06 21:00:00,Instagram,Image,Special Campaign,Promotional,20,161305,203558,120515,4179,186,1621,1543,7529,6.247355101024769,74.71250116239422
POST02233,2025-10-07 00:00:00,Linkedin,Reel,Event Promotion,Event,9,285232,379067,208520,10766,346,2785,872,14769,7.082773834644159,73.10540191843833
POST02234,2025-10-07 03:00:00,Linkedin,Image,Brand Awareness,Brand,16,283790,249034,163028,11705,375,1118,1186,14384,8.823024265770298,57.44670354839846
POST02235,2025-10-07 06:00:00,Facebook,Reel,Special Campaign,Entertainment,2,164199,214141,172075,17650,736,1738,1917,22041,12.808949585936366,104.79661873702032
POST02236,2025-10-07 09:00:00,Youtube,Image,Special Campaign,Entertainment,1,183687,224583,131978,10127,449,762,1848,13186,9.99105911591326,71.84939598338478
POST02237,2025-10-07 12:00:00,Linkedin,Carousel,Special Campaign,Education,16,217095,127273,96667,2601,99,991,1673,5364,5.548946382943507,44.52751099748958
POST02238,2025-10-07 15:00:00,Instagram,Video,Educational Series,Entertainment,3,297597,240319,162090,9550,370,2745,3305,15970,9.852551051884756,54.46627486164175
POST02239,2025-10-07 18:00:00,Instagram,Carousel,Educational Series,Event,1,334377,241151,207943,18109,958,1691,4715,25473,12.249991584232218,62.18818878092692
POST02240,2025-10-07 21:00:00,Instagram,Image,Special Campaign,Community,4,447731,435626,353888,25275,1259,1652,2512,30698,8.674495885703951,79.04031661868399
POST02241,2025-10-08 00:00:00,Facebook,Video,Event Promotion,Entertainment,9,471308,900336,537780,53716,1852,5863,13323,74754,13.900479750083678,114.10372834749252
POST02242,2025-10-08 03:00:00,Instagram,Text,Educational Series,Promotional,0,277789,159729,111121,2300,72,717,2455,5544,4.989155965119104,40.001943921465575
POST02243,2025-10-08 06:00:00,Youtube,Reel,Seasonal Campaign,Promotional,0,495663,641905,408235,35899,1638,7130,2709,47376,11.60508040711845,82.36140280795621
POST02244,2025-10-08 09:00:00,Linkedin,Image,Event Promotion,Promotional,3,478216,389177,237590,9356,468,687,3581,14092,5.931226061702934,49.68257021931512
POST02245,2025-10-08 12:00:00,Linkedin,Reel,Festival Campaign,Entertainment,6,365231,348526,194080,14760,403,2612,3672,21447,11.050597691673536,53.13897232162659
POST02246,2025-10-08 15:00:00,Youtube,Reel,Educational Series,Entertainment,13,344137,837935,651173,51421,1945,11496,13264,78126,11.99773332125257,189.21911912988142
POST02247,2025-10-08 18:00:00,Instagram,Carousel,Event Promotion,Education,13,204834,423255,259413,15815,888,2177,3579,22459,8.65762317231596,126.64547877793726
POST02248,2025-10-08 21:00:00,Facebook,Video,Festival Campaign,Community,17,232886,151528,118845,5381,252,931,410,6974,5.868147587193403,51.03140592392844
POST02249,2025-10-09 00:00:00,Youtube,Reel,Educational Series,Community,1,277493,170723,109669,3861,226,884,2396,7367,6.717486254091858,39.52135729549935
POST02250,2025-10-09 03:00:00,Instagram,Video,Festival Campaign,Brand,0,106392,78088,52739,4557,262,532,434,5785,10.96911204232162,49.570456425295134
POST02251,2025-10-09 06:00:00,Instagram,Video,Community Campaign,Education,20,228539,502954,405940,22233,333,6739,9462,38767,9.549933487707543,177.62395039796272
POST02252,2025-10-09 09:00:00,Linkedin,Text,Educational Series,Event,21,142349,73829,54186,1305,56,404,1340,3105,5.730262429409811,38.065599336841146
POST02253,2025-10-09 12:00:00,Facebook,Reel,Community Campaign,Promotional,15,173260,246539,196245,8267,282,1753,1753,12055,6.142831664501006,113.2661895417292
POST02254,2025-10-09 15:00:00,Facebook,Text,Brand Awareness,Entertainment,21,86019,78700,56573,1034,26,302,971,2333,4.12387534689693,65.76802799381531
POST02255,2025-10-09 18:00:00,Linkedin,Reel,Brand Awareness,Brand,17,20451,25578,14619,413,16,282,133,844,5.773308707845954,71.4830570632243
POST02256,2025-10-09 21:00:00,Youtube,Image,Event Promotion,Brand,15,417285,535174,448321,23665,854,5482,8739,38740,8.641129904688828,107.43760259774496
POST02257,2025-10-10 00:00:00,Youtube,Reel,Product Launch,Entertainment,22,346418,937116,597333,42136,729,10033,9874,62772,10.50871122137903,172.4312824391342
POST02258,2025-10-10 03:00:00,Youtube,Reel,Community Campaign,Education,21,164458,211420,128846,3488,123,1443,1971,7025,5.45224531611381,78.34583905921268
POST02259,2025-10-10 06:00:00,Instagram,Carousel,Community Campaign,Brand,23,420423,365055,304601,18284,1036,2066,1093,22479,7.379818188384149,72.45107903230794
POST02260,2025-10-10 09:00:00,Youtube,Image,Brand Awareness,Community,5,189511,80772,52783,2783,66,456,822,4127,7.818805297160071,27.852209106595392
POST02261,2025-10-10 12:00:00,Facebook,Reel,Community Campaign,Education,9,203357,222553,130601,8337,365,1037,1895,11634,8.908048177272763,64.22252491923072
POST02262,2025-10-10 15:00:00,Facebook,Reel,Product Launch,Entertainment,1,300301,363925,284908,10290,173,4007,6734,21204,7.44240245974139,94.87414294324694
POST02263,2025-10-10 18:00:00,Linkedin,Carousel,Special Campaign,Education,6,94726,111590,94025,2776,82,514,1094,4466,4.749800584950811,99.25997086333214
POST02264,2025-10-10 21:00:00,Youtube,Reel,Festival Campaign,Community,20,125716,356563,263547,9206,477,2986,5366,18035,6.843181671580401,209.63680040726715
POST02265,2025-10-11 00:00:00,Facebook,Video,Festival Campaign,Promotional,16,497201,389111,326828,20674,1063,1246,7081,30064,9.198722263698336,65.73357656159179
POST02266,2025-10-11 03:00:00,Facebook,Reel,Product Launch,Entertainment,2,454573,745850,626237,63172,1501,5521,2677,72871,11.636329376897244,137.76379151423424
POST02267,2025-10-11 06:00:00,Youtube,Reel,Community Campaign,Community,19,246286,325080,246606,25477,1410,3389,5092,35368,14.34190571194537,100.1299302437004
POST02268,2025-10-11 09:00:00,Facebook,Image,Community Campaign,Entertainment,11,166001,100820,55891,2611,147,547,1058,4363,7.80626576729706,33.669074282685045
POST02269,2025-10-11 12:00:00,Instagram,Image,Community Campaign,Community,1,124636,153072,118854,4115,64,1432,803,6414,5.396536927659145,95.36089091434256
POST02270,2025-10-11 15:00:00,Youtube,Image,Seasonal Campaign,Community,6,199819,306503,257168,14519,625,2414,1038,18596,7.2310707397498915,128.70047392890567
POST02271,2025-10-11 18:00:00,Instagram,Reel,Event Promotion,Brand,16,290057,263455,164714,6898,116,1256,1834,10104,6.134269096737375,56.7867694970299
POST02272,2025-10-11 21:00:00,Instagram,Text,Educational Series,Brand,18,488747,658873,397665,6044,214,2889,9800,18947,4.76456313731407,81.36418228654088
POST02273,2025-10-12 00:00:00,Youtube,Carousel,Product Launch,Brand,11,46727,90668,54373,4278,159,711,466,5614,10.324977470435694,116.36313052410812
POST02274,2025-10-12 03:00:00,Facebook,Reel,Product Launch,Promotional,8,153018,125619,101626,9750,470,1646,2162,14028,13.803554208568675,66.41440876236783
POST02275,2025-10-12 06:00:00,Linkedin,Image,Seasonal Campaign,Promotional,13,81061,55985,46347,1985,20,237,384,2626,5.665954646471185,57.175460455706194
POST02276,2025-10-12 09:00:00,Facebook,Video,Product Launch,Community,1,252791,327375,279491,14277,336,3619,5327,23559,8.429251746925662,110.56208488435111
POST02277,2025-10-12 12:00:00,Facebook,Reel,Special Campaign,Event,20,218002,493123,293190,11185,489,4678,6026,22378,7.632593198949486,134.48959183860697
POST02278,2025-10-12 15:00:00,Youtube,Reel,Special Campaign,Entertainment,3,474688,584317,503420,19666,985,9605,4493,34749,6.902586309642049,106.0528178508831
POST02279,2025-10-12 18:00:00,Facebook,Video,Product Launch,Brand,18,133388,136897,86872,3261,143,1065,1138,5607,6.45432360254167,65.12729780789877
POST02280,2025-10-12 21:00:00,Instagram,Carousel,Seasonal Campaign,Entertainment,20,87957,197924,137149,6451,184,1996,1175,9806,7.149888077929843,155.9273281262435
POST02281,2025-10-13 00:00:00,Instagram,Image,Product Launch,Community,15,367983,557175,429869,22657,1014,2718,6344,32733,7.614645391968251,116.81762472722926
POST02282,2025-10-13 03:00:00,Instagram,Reel,Community Campaign,Education,21,387793,726745,500047,42046,1705,7886,5492,57129,11.424726075748879,128.94688661218743
POST02283,2025-10-13 06:00:00,Youtube,Reel,Seasonal Campaign,Community,16,432683,418904,357126,28198,836,5865,6014,40913,11.456180731730537,82.53756214133674
POST02284,2025-10-13 09:00:00,Instagram,Carousel,Event Promotion,Promotional,1,257406,377736,269451,15295,741,1794,6232,24062,8.930009537912273,104.67937810307453
POST02285,2025-10-13 12:00:00,Instagram,Reel,Brand Awareness,Event,16,175576,310549,196145,14464,147,716,3129,18456,9.409365520405823,111.71515469084612
POST02286,2025-10-13 15:00:00,Instagram,Image,Community Campaign,Education,18,227588,402830,295916,6206,176,1574,2823,10779,3.642587761391746,130.02267254864051
POST02287,2025-10-13 18:00:00,Linkedin,Image,Special Campaign,Entertainment,7,283988,354414,203798,14998,264,1810,2333,19405,9.521683235360504,71.76289138977702
POST02288,2025-10-13 21:00:00,Instagram,Reel,Community Campaign,Promotional,23,54572,110295,63458,3260,94,1203,1047,5604,8.831037851807496,116.28307556988932
POST02289,2025-10-14 00:00:00,Youtube,Text,Educational Series,Brand,19,258457,354568,201178,4227,249,1709,4871,11056,5.495630734971021,77.83809299032333
POST02290,2025-10-14 03:00:00,Instagram,Video,Seasonal Campaign,Education,5,235495,379484,323399,13536,295,5211,7663,26705,8.257601291284141,137.32733179048387
POST02291,2025-10-14 06:00:00,Facebook,Carousel,Special Campaign,Promotional,11,234885,300949,177862,6149,285,1873,4129,12436,6.991937569576414,75.72301338953105
POST02292,2025-10-14 09:00:00,Instagram,Reel,Brand Awareness,Entertainment,22,436191,902577,583796,63219,3627,7291,14559,88696,15.192978369156348,133.83953359881335
POST02293,2025-10-14 12:00:00,Instagram,Reel,Product Launch,Community,17,39449,86094,69766,3920,225,886,1447,6478,9.285325230054754,176.85112423635582
POST02294,2025-10-14 15:00:00,Youtube,Image,Brand Awareness,Entertainment,1,270835,270545,180237,6397,69,2088,3449,12003,6.659564906206827,66.54863662377463
POST02295,2025-10-14 18:00:00,Instagram,Reel,Event Promotion,Education,18,130137,132216,105463,2746,149,1406,1879,6180,5.859875027260745,81.0399809431599
POST02296,2025-10-14 21:00:00,Instagram,Text,Festival Campaign,Education,23,301603,228437,181327,10242,145,340,1874,12601,6.949323597699185,60.121086328716885
POST02297,2025-10-15 00:00:00,Instagram,Reel,Community Campaign,Community,9,217867,238217,192156,9762,488,671,4418,15339,7.9825766564666205,88.19876346578417
POST02298,2025-10-15 03:00:00,Instagram,Image,Seasonal Campaign,Education,2,431820,287187,219945,8623,219,2873,4702,16417,7.464138761963218,50.934417118243715
POST02299,2025-10-15 06:00:00,Instagram,Image,Seasonal Campaign,Event,11,271201,203772,154721,4642,241,1225,1283,7391,4.776985670981961,57.050305861704054
POST02300,2025-10-15 09:00:00,Instagram,Carousel,Brand Awareness,Brand,15,145298,233974,142477,11778,306,429,2693,15206,10.672599788035964,98.05847293149253
POST02301,2025-10-15 12:00:00,Facebook,Reel,Educational Series,Promotional,11,230467,263557,193980,19107,1046,2939,3522,26614,13.719971131044437,84.1682323282726
POST02302,2025-10-15 15:00:00,Youtube,Image,Special Campaign,Community,7,391478,290854,202046,10004,212,934,3918,15068,7.457707650733002,51.611073930080366
POST02303,2025-10-15 18:00:00,Youtube,Reel,Event Promotion,Entertainment,4,342284,525652,464471,16644,324,3129,6934,27031,5.8197390149223525,135.69754940341937
